phi, T (K), H2, H, O, O2, OH, H2O, HO2, H2O2, C, CH, CH2, CH2(S), CH3, CH4, CO, CO2, HCO, CH2O, CH2OH, CH3O, CH3OH, C2H, C2H2, C2H3, C2H4, C2H5, C2H6, HCCO, CH2CO, HCCOH, N, NH, NH2, NH3, NNH, NO, NO2, N2O, HNO, CN, HCN, H2CN, HCNN, HCNO, HOCN, HNCO, NCO, N2, AR, C3H7, C3H8, CH2CHO, CH3CHO, C(gr), 
1.3448979591836736, 2022.1965619758487, 0.055662903614678953, 0.00046001949722870817, 9.869681198222169e-07, 1.4621748301189644e-06, 0.00016444507684611887, 0.19159206161233175, 5.7389044028849254e-10, 4.5156661373449063e-10, 1.0846916761478524e-16, 1.2305974196932234e-16, 4.3237776822845213e-15, 2.145697435973691e-16, 3.9864949292254972e-13, 2.4578752924022319e-12, 0.071190025244598013, 0.052593706364976969, 1.0556968524183207e-08, 1.5328681007097515e-09, 1.0880154908107495e-14, 1.4735433463963261e-16, 9.9949315564699396e-15, 3.5950424737429528e-20, 2.1613095375000651e-16, 4.4037956903628063e-21, 6.7898410911545897e-20, 1.9847871279159745e-24, 1.6580999372753902e-24, 7.6582685471098847e-17, 1.3146595150808186e-15, 6.2664189387167106e-19, 1.0678022272120537e-09, 1.3168874435384952e-09, 5.0273149273156268e-09, 2.0360920557122222e-07, 7.288139319310056e-10, 2.0198715456822146e-05, 8.6332623282748902e-11, 1.037064094307567e-09, 1.2637786683678172e-09, 1.4875425495027651e-12, 8.4888424866335754e-09, 4.9698195297133556e-15, 8.8643242315877309e-20, 6.0697260925734613e-16, 1.8978967065177419e-11, 1.1246763924555651e-08, 2.9819362945920212e-11, 0.69212697805565859, 0.0, 3.2622216672767314e-36, 2.5954224876831749e-36, 1.4391476472496794e-20, 3.0913327297073094e-20, 0.0, 
1.4102040816326533, 1972.0088985044547, 0.069578830080426757, 0.00036678417015201936, 3.6419156467980375e-07, 4.265994835517688e-07, 9.3889805706434643e-05, 0.18822836308557128, 1.8382428725446409e-10, 2.0172817486627757e-10, 6.4386490628305956e-17, 9.8055484577708099e-17, 5.2731419002869111e-15, 2.4751426405741108e-16, 7.8597425820059949e-13, 7.5426976935870711e-12, 0.080412504689610267, 0.048606462380360926, 1.0553268430520248e-08, 2.1495015671611387e-09, 1.4700758994656728e-14, 1.9026859787341657e-16, 2.0098445355198279e-14, 5.2203996727168575e-20, 5.8384235723219544e-16, 1.2008091443190194e-20, 3.0047027140303092e-19, 8.8708026200297304e-24, 1.1220111792172532e-23, 1.0821204206104747e-16, 2.9078080639329621e-15, 1.1344291201512385e-18, 5.1759356904521763e-10, 8.5514367943594095e-10, 4.6938672043924874e-09, 3.0500142182065582e-07, 5.5324520160409971e-10, 9.4718097857315001e-06, 2.3666178564729053e-11, 4.8417838590662937e-10, 6.4496692293947216e-10, 1.3461818710677971e-12, 1.3570841404112292e-08, 7.4492958210704935e-15, 8.4357231327424588e-20, 4.8746378955115801e-16, 2.0328615640772361e-11, 1.4052693267415586e-08, 2.2841477597387165e-11, 0.68799688583365837, 0.0, 3.2313801276588127e-35, 3.9020728444855731e-35, 3.1949009854745615e-20, 1.0219071341402124e-19, 0.0, 
1.4755102040816328, 1922.9201612950403, 0.084039334128986537, 0.00028471037135543894, 1.3551773451573102e-07, 1.29384657985978e-07, 5.3634469260115691e-05, 0.18417493645779878, 6.0155946177555134e-11, 9.110767103517021e-11, 3.5364879565299239e-17, 7.1459817741389997e-17, 5.8340802386022129e-15, 2.5860924488500086e-16, 1.3972881713846867e-12, 2.0732416027533012e-11, 0.088832686299838454, 0.045359327196859291, 1.007835874729041e-08, 2.8505341214629821e-09, 1.8392206304569096e-14, 2.2726094735884571e-16, 3.7107139523967828e-14, 6.6294370742603458e-20, 1.3762255776295541e-15, 2.8009437679051191e-20, 1.130701908199026e-18, 3.3056121095234041e-23, 6.28046369552214e-23, 1.386583556534757e-16, 5.7918978356002676e-15, 1.8393450552103131e-18, 2.4576279233970332e-10, 5.375113017352253e-10, 4.2015195578794959e-09, 4.3520592009817299e-07, 4.0851567151930677e-10, 4.5107182338596413e-06, 6.7358073570101867e-12, 2.2973664899392348e-10, 3.2858939968226019e-10, 1.141249313474177e-12, 2.025196691768304e-08, 1.0197574336975984e-14, 7.3876585519947114e-20, 3.7198780762763233e-16, 2.0853590294736045e-11, 1.6894836414572978e-08, 1.6937103905961824e-11, 0.68391301799993287, 0.0, 2.4661573835024873e-34, 4.4848852925072038e-34, 6.2614374316738913e-20, 2.9573902016389759e-19, 0.0, 
1.5408163265306123, 1874.9233776426893, 0.098884886350106005, 0.00021599654489140146, 5.0449498372305064e-08, 4.0168711907752006e-08, 3.0542570461641697e-05, 0.1795989759218207, 1.9884968292820879e-11, 4.1303861097965392e-11, 1.8217482031068636e-17, 4.8479092200119061e-17, 5.9854449480033398e-15, 2.5015550847419108e-16, 2.2994299797178969e-12, 5.2624369824205603e-11, 0.096602829982021576, 0.042701141930695394, 9.2915299182925124e-09, 3.6278142638309791e-09, 2.1708450796636207e-14, 2.5582080306833093e-16, 6.436139630400655e-14, 7.6004207434230299e-20, 2.9350778174826951e-15, 5.8181865270820669e-20, 3.7830488084909334e-18, 1.0781336167056187e-22, 3.0657865667479884e-22, 1.6510460370914748e-16, 1.0692045831580294e-14, 2.7485873491677123e-18, 1.1425891329534477e-10, 3.2826776034785963e-10, 3.6344154588102715e-09, 5.9884738558603227e-07, 2.9455658620073486e-10, 2.1646006967012035e-06, 1.9599692538130455e-12, 1.0992667729269118e-10, 1.6649512457664259e-10, 9.1887017011718152e-13, 2.8726567883205222e-08, 1.3033744597482105e-14, 6.0607654238610689e-20, 2.7253442067662785e-16, 2.0703973116312848e-11, 1.9752218389751981e-08, 1.223420057148466e-11, 0.67987607777638248, 0.0, 1.5566439343034307e-33, 4.2482458810709844e-33, 1.1193912253831529e-19, 7.7752737001496282e-19, 0.0, 
1.6061224489795918, 1827.9820675413978, 0.11399465062575929, 0.00016054346110394731, 1.8674234713032465e-08, 1.2621582845504833e-08, 1.7287889589918855e-05, 0.17462717357568019, 6.5832756065541128e-12, 1.8695336273597716e-11, 8.8738926767679856e-18, 3.0963671444759281e-17, 5.7776615638004674e-15, 2.2728895213390536e-16, 3.5658352083863898e-12, 1.2598144863015604e-10, 0.10384312834481529, 0.040512789501188633, 8.3251082340175643e-09, 4.474726449379349e-09, 2.4476538315703837e-14, 2.7478968330201485e-16, 1.0653304510818036e-13, 8.0331957802101232e-20, 5.8036659312251679e-15, 1.1059075045695146e-19, 1.160166920260384e-17, 3.1815712470913863e-22, 1.3535341951691136e-21, 1.856441334113936e-16, 1.8649845822157005e-14, 3.8583179753679417e-18, 5.1965552051586208e-11, 1.952068355255946e-10, 3.0543623260094239e-09, 8.0150287235675409e-07, 2.0788536892247873e-10, 1.0406210279878282e-06, 5.7644380612307018e-13, 5.2734503405616734e-11, 8.3649416824438382e-11, 7.0880278617401399e-13, 3.9205852535385703e-08, 1.5785718717425126e-14, 4.711972764232139e-20, 1.9294010970036885e-16, 2.0030028350531589e-11, 2.2614598434746779e-08, 8.6403983423835561e-12, 0.67588590914215552, 0.0, 8.5302158212696417e-33, 3.4925483425660486e-32, 1.8661355271845397e-19, 1.904541676981541e-18, 0.0, 
1.6714285714285715, 1782.0526611319067, 0.12927781984237846, 0.00011708617255386726, 6.8393311959291842e-09, 3.9791781649374493e-09, 9.7032695606616865e-06, 0.1693551427267318, 2.1683976893415159e-12, 8.4127102463677374e-12, 4.1084951542090206e-18, 1.8758598040527707e-17, 5.3001446677763819e-15, 1.9591134288541542e-16, 5.2771678460448385e-12, 2.8881409856250591e-10, 0.11064681027751219, 0.038702090945861418, 7.2817329298565998e-09, 5.3861028978697179e-09, 2.6593288136293854e-14, 2.8409429028655827e-16, 1.701744558099758e-13, 7.9410455633988227e-20, 1.0824890404149206e-14, 1.9606718994677239e-19, 3.3330146985546372e-17, 8.6983189538014781e-22, 5.5481721317453825e-21, 1.9928658819303159e-16, 3.1156820750639542e-14, 5.1556611828453507e-18, 2.309434373249784e-11, 1.1316430869259045e-10, 2.5029108995875627e-09, 1.0499746968551992e-06, 1.4381642012577607e-10, 4.9889951317096135e-07, 1.698676039984668e-13, 2.524858137305627e-11, 4.1565431040572929e-11, 5.2687958720121719e-13, 5.192712543765607e-08, 1.8305418174289459e-14, 3.4987867366270265e-20, 1.3253617164104819e-16, 1.8969490683858608e-11, 2.5478428705226872e-08, 5.9795061387324365e-12, 0.67194199874089677, 0.0, 4.2012115495725768e-32, 2.5863807350678064e-31, 2.9461982733662089e-19, 4.4251282759762191e-18, 0.0, 
1.7367346938775512, 1737.0920815981074, 0.1446662632688808, 8.3868528897007425e-05, 2.468259356827663e-09, 1.2500679118597764e-09, 5.3895489167704864e-06, 0.16385513175109223, 7.0675364022194198e-13, 3.7504256506070433e-12, 1.8137847816579642e-18, 1.0833874530534253e-17, 4.6535440815553816e-15, 1.6132179243328243e-16, 7.5224321269912252e-12, 6.4128696586029978e-10, 0.11708586755920969, 0.037198080457635417, 6.2365273112114833e-09, 6.3580429588211626e-09, 2.8015632374606382e-14, 2.8444216491347803e-16, 2.6450637943260638e-13, 7.4170128598579533e-20, 1.9286246914958087e-14, 3.287727663843796e-19, 9.1155752537512431e-17, 2.241981857445643e-21, 2.153047119512337e-20, 2.0583367417337483e-16, 5.0347455797790418e-14, 6.6207246983537761e-18, 1.0016724190408077e-11, 6.3992285958653537e-11, 2.004988505887846e-09, 1.3526049623865852e-06, 9.7611698527056232e-11, 2.3765119286844109e-07, 4.9805627277189664e-14, 1.2020969658510026e-11, 2.0382201772115974e-11, 3.7889223090104195e-13, 6.7162580856147699e-08, 2.0476662657618684e-14, 2.4946557809165497e-20, 8.8578876054966708e-17, 1.7642357518714057e-11, 2.8344372931240743e-08, 4.0600009373039939e-12, 0.66804368260359459, 0.0, 1.9078758158203773e-31, 1.7736559464587686e-30, 4.4545082182789087e-19, 9.8823903286393477e-18, 0.0, 
1.8020408163265309, 1693.0598532219976, 0.16010874246598555, 5.9035221867439568e-05, 8.7466390510246026e-10, 3.8910711556482222e-10, 2.9570953729372269e-06, 0.15818199017585105, 2.2690794196208007e-13, 1.6514635399400151e-12, 7.6498242726602926e-19, 5.9851475212806875e-18, 3.9306436419617318e-15, 1.2754336978852575e-16, 1.0400508890531665e-11, 1.3912292585989413e-09, 0.12321602748688379, 0.035946032475161038, 5.2411496099081374e-09, 7.3877228719582396e-09, 2.874871512552134e-14, 2.7703997640125029e-16, 4.0255305787601553e-13, 6.5939279191653424e-20, 3.3134813281875594e-14, 5.2689240299421019e-19, 2.402663634000983e-16, 5.5206052736733432e-21, 8.0293803773857753e-20, 2.0569986759365191e-16, 7.9279392553922174e-14, 8.2284481947027611e-18, 4.2345413889518113e-12, 3.5303702408433567e-11, 1.5728630334650124e-09, 1.7196568530396713e-06, 6.5028881733865373e-11, 1.121324070124563e-07, 1.4446217857709186e-14, 5.6737522643780827e-12, 9.8436911763696309e-12, 2.6430137957386145e-13, 8.522848409942614e-08, 2.2217779562414572e-14, 1.7144229223262712e-20, 5.7698557638737898e-17, 1.6149551548565629e-11, 3.1215810589462436e-08, 2.7065486939297461e-12, 0.66419023595085813, 0.0, 8.1461714497791984e-31, 1.1505057609775033e-29, 6.50403225878521e-19, 2.1426885027845278e-17, 0.0, 
1.8673469387755104, 1649.919277711052, 0.17556652198017639, 4.0846580515713348e-05, 3.0339185481667616e-10, 1.1942786999169228e-10, 1.6001001386887077e-06, 0.1523776653089724, 7.1476147420113272e-14, 7.1639861316259466e-13, 3.0854613218788323e-19, 3.1699364813307584e-18, 3.2059224958169134e-15, 9.7170361615014451e-17, 1.4022119049411483e-11, 2.9692650031053399e-09, 0.12908072621591754, 0.034903489596364849, 4.3283121478928684e-09, 8.473227982648228e-09, 2.8834084841827082e-14, 2.6336063261176674e-16, 6.0278502702934128e-13, 5.610246778227859e-20, 5.5297510877186034e-14, 8.1350200312100918e-19, 6.1622748010520754e-16, 1.3121462474037757e-20, 2.9118134948927701e-19, 1.9972480351845465e-16, 1.2234207685251379e-13, 9.9502460467351879e-18, 1.7424201467799626e-12, 1.8998777310065761e-11, 1.2098078937598315e-09, 2.1637855932459069e-06, 4.2530180927852863e-11, 5.2266666763543226e-08, 4.1247786234296337e-15, 2.647761672053708e-12, 4.6736710016774427e-12, 1.7916385747342173e-13, 1.0649548446571616e-07, 2.3480778544479629e-14, 1.1386433240491523e-20, 3.6669734037780518e-17, 1.4573591978290823e-11, 3.4097952053294893e-08, 1.7719970613984806e-12, 0.66038091358333595, 0.0, 3.3205145853222483e-30, 7.1782382455127727e-29, 9.2295846214196818e-19, 4.5458971086684028e-17, 0.0, 
1.9326530612244899, 1607.6352969098934, 0.19101018079076668, 2.7780696561629657e-05, 1.0271029035948185e-10, 3.5990478066455343e-11, 8.5255295306906327e-07, 0.1464744610017, 2.2010754105047762e-14, 3.0540631449627303e-13, 1.1904923375495852e-19, 1.6118004658177581e-18, 2.5318486208144123e-15, 7.1524876983018981e-17, 1.8512283707940633e-11, 6.2695200254435041e-09, 0.13471407986873826, 0.034037291510747976, 3.5159804297066836e-09, 9.6134194164988513e-09, 2.8338646109353145e-14, 2.4495984706037163e-16, 8.9152161858490017e-13, 4.5865827984898997e-20, 9.016128939193247e-14, 1.2176706444110402e-18, 1.5498686734292783e-15, 3.0353068401064035e-20, 1.03672518522548e-18, 1.8899735341352252e-16, 1.8585805742573361e-13, 1.1755372969093523e-17, 6.9682889750724583e-13, 9.9693340630478248e-12, 9.1314444627840284e-10, 2.7006493471727109e-06, 2.7305141907609012e-11, 2.4008780560957548e-08, 1.1542942319441864e-15, 1.2187827586025392e-12, 2.1776288912043661e-12, 1.1816187836376772e-13, 1.3140099000553209e-07, 2.4248064715937037e-14, 7.3215717053960499e-21, 2.2751532364938204e-17, 1.2979996776428826e-11, 3.69973355926431e-08, 1.139371083515299e-12, 0.65661496840913169, 0.0, 1.3080548168277349e-29, 4.366770709285605e-28, 1.2792733576932439e-18, 9.4967652971998366e-17, 0.0, 
1.9979591836734696, 1566.1762389677986, 0.20641717847705598, 1.8569877974598251e-05, 3.3843820479160265e-11, 1.0608081882145221e-11, 4.4661777107565124e-07, 0.14049752349620237, 6.6041780008025314e-15, 1.2765626528973108e-13, 4.3932833575533285e-20, 7.8738416809577737e-19, 1.9399224810936122e-15, 5.0961520823012836e-17, 2.4013364963612448e-11, 1.3157504858062053e-08, 0.14014320928307653, 0.033321250600303116, 2.811194499168424e-09, 1.0807827805373032e-08, 2.734554509209672e-14, 2.2334816957506617e-16, 1.3064519289528066e-12, 3.6138728720688657e-20, 1.442970652394245e-13, 1.7758799375165607e-18, 3.8470645195726668e-15, 6.8797773470564306e-20, 3.6529362593050709e-18, 1.7471247261297132e-16, 2.7897194346862908e-13, 1.3612171709088949e-17, 2.7043155660483885e-13, 5.0977674285990743e-12, 6.766686760510406e-10, 3.3496707718766946e-06, 1.7204437665796914e-11, 1.0844238875569167e-08, 3.153377208752978e-16, 5.5215084709808927e-13, 9.9400388380652308e-13, 7.5873493845677424e-14, 1.6046417396409906e-07, 2.4528279872105053e-14, 4.5634215930892706e-21, 1.378387383132627e-17, 1.1419334654795686e-11, 3.9921552458421452e-08, 7.193318596807759e-13, 0.6528916598135136, 0.0, 5.030205046602634e-29, 2.6195215144344328e-27, 1.7388085596548315e-18, 1.9636788009076711e-16, 0.0, 
2.0632653061224491, 1525.5123426492332, 0.22177012467948906, 1.2196133457314801e-05, 1.0825258372852294e-11, 3.0470681669649255e-12, 2.2969009157136372e-07, 0.13446661178851341, 1.9245076760123549e-15, 5.2200795588059362e-14, 1.5496761600172643e-20, 3.6964584273920374e-19, 1.4441476852231595e-15, 3.5192716767684394e-17, 3.0688868024510569e-11, 2.7554269569525988e-08, 0.14538991563683423, 0.032734475017989595, 2.2131841709087065e-09, 1.2056576322179573e-08, 2.5946299173514127e-14, 1.9990145166118067e-16, 1.9018565252452483e-12, 2.7504511989815688e-20, 2.275604732909493e-13, 2.5338715214038356e-18, 9.4753062077036973e-15, 1.5365441849026776e-19, 1.2824846386424299e-17, 1.580554948351523e-16, 4.1497876327829497e-13, 1.5489085199442099e-17, 1.0167950760516098e-13, 2.5381984930312216e-12, 4.9241496093591415e-10, 4.1350369054004634e-06, 1.0634282755407472e-11, 4.8060534877321148e-09, 8.3783172011872715e-17, 2.456769273731045e-13, 4.437320009264164e-13, 4.7450318780475871e-14, 1.9430493538207295e-07, 2.4351252580409548e-14, 2.7590637369052384e-21, 8.1538108466687543e-18, 9.9291466669408432e-12, 4.2879125463422201e-08, 4.4574383288234594e-13, 0.64921025707148328, 0.0, 1.904439718692215e-28, 1.5645635608289889e-26, 2.3251383876844774e-18, 4.0364027952770694e-16, 0.0, 
2.1285714285714286, 1485.6153561002272, 0.23705547722881021, 7.8666869799480652e-06, 3.3522099589835933e-12, 8.4998527851228016e-13, 1.1579259192513027e-07, 0.12839743367378961, 5.4295852539932358e-16, 2.0836054441077795e-14, 5.2198266653474156e-21, 1.6673861167730877e-19, 1.0455455668333664e-15, 2.3575036126694769e-17, 3.8728217421223073e-11, 5.7781257530917511e-08, 0.15047196284209224, 0.032260086033908987, 1.7159325986799656e-09, 1.3360325319350893e-08, 2.4234572889118915e-14, 1.7580777953070494e-16, 2.7564053785237386e-12, 2.025322077103359e-20, 3.5477982263590986e-13, 3.5490806685416078e-18, 2.3266140651925957e-14, 3.3978862607216773e-19, 4.5131552627688056e-17, 1.4011940043343118e-16, 6.133258184270008e-13, 1.735553214813173e-17, 3.6973460673438906e-14, 1.2293818063392002e-12, 3.5189886253088837e-10, 5.0869953022101775e-06, 6.4447766430454261e-12, 2.0856201258002043e-09, 2.1572116107852238e-17, 1.0714164836909481e-13, 1.9338122099685872e-13, 2.8903249686302561e-14, 2.3366800313537647e-07, 2.3762903108469096e-14, 1.6186999285273545e-21, 4.7080851276640466e-18, 8.5358922816278057e-12, 4.5879486929771959e-08, 2.7095532539962902e-13, 0.64557004056769762, 0.0, 7.1507228599551726e-28, 9.3831374720044207e-26, 3.0669995441414213e-18, 8.2790691347111464e-16, 0.0, 
2.1938775510204085, 1446.459523381501, 0.25226249718330235, 4.9805801063435598e-06, 1.0022935830204468e-12, 2.2948272514860514e-13, 5.7131983219432762e-08, 0.12230270687556349, 1.4784185527860495e-16, 8.0999779193653937e-15, 1.6768161633509851e-21, 7.2231158612637575e-20, 7.3663446345873726e-16, 1.532680801214758e-17, 4.835278240804564e-11, 1.2170584494208011e-07, 0.15540409626060919, 0.031884193343173065, 1.310211903691482e-09, 1.4720230036959673e-08, 2.2301517478413192e-14, 1.5204320602338523e-16, 3.9848779646954843e-12, 1.4446382352360138e-20, 5.4836770225681811e-13, 4.8938802783908974e-18, 5.7191094618019797e-14, 7.4712542800354919e-19, 1.6004311025031253e-16, 1.218523824786027e-16, 9.0265492626133019e-13, 1.91827240326558e-17, 1.2978369550804724e-14, 5.7861151541978021e-13, 2.4693088213362883e-10, 6.2435218088237361e-06, 3.82691850863221e-12, 8.8439426084733584e-10, 5.3635468538890253e-18, 4.5704971637752956e-14, 8.2126314928670314e-14, 1.7144973353419749e-14, 2.7945369104320892e-07, 2.2820504205447847e-14, 9.2156352388751744e-22, 2.652196534880237e-18, 7.2568296320111413e-12, 4.893301557702941e-08, 1.6146546345187206e-13, 0.64197030143108635, 0.0, 2.6800023877228632e-27, 5.6934219683448816e-25, 3.9996555069824318e-18, 1.7000889852212601e-15, 0.0, 
2.2591836734693875, 1408.019353208362, 0.26738252184770789, 3.0930924414787863e-06, 2.8854909490328092e-13, 5.9759419853971995e-14, 2.7544122983454182e-08, 0.11619288823356287, 3.8726545355842036e-17, 3.0596275619467518e-15, 5.129095451903242e-22, 3.0025817509404571e-20, 5.0521765238834333e-16, 9.6721254056858565e-18, 5.9823625719355551e-11, 2.5822557757797833e-07, 0.16019873375436525, 0.031595193541639428, 9.8509217200024898e-10, 1.613791929180954e-08, 2.0231965042728909e-14, 1.2936422705546086e-16, 5.7560326901325483e-12, 9.9895479890192722e-21, 8.4241181422064369e-13, 6.6599506470082444e-18, 1.412716086824309e-13, 1.639603132721274e-18, 5.7471641828551254e-16, 1.0402621269858989e-16, 1.3254902706289246e-12, 2.0944210947064739e-17, 4.3887879133681565e-15, 2.6428575656178701e-13, 1.7008670212094701e-10, 7.6525684774917282e-06, 2.2247558929566919e-12, 3.6568347459023131e-10, 1.283161008262825e-18, 1.9031933122427111e-14, 3.3922825334884365e-14, 9.9000393289290187e-15, 3.3275837177923706e-07, 2.1587914053531463e-14, 5.0902270568876495e-22, 1.4566052089092375e-18, 6.1015800690668415e-12, 5.2051177108058753e-08, 9.4250943327218471e-14, 0.63841034053338164, 0.0, 1.0084751695860106e-26, 3.5197031417552261e-24, 5.1666965956135207e-18, 3.5056919606753592e-15, 0.0, 
2.324489795918367, 1370.2716419709618, 0.28240820657226012, 1.8827616478642598e-06, 7.9755403693206226e-14, 1.495799485323432e-14, 1.295360749628941e-08, 0.11007689777919852, 9.7266406918526267e-18, 1.1202636045081183e-15, 1.4911874362370239e-22, 1.1964227681638684e-20, 3.3733480223162092e-16, 5.9241881468202811e-18, 7.3451403123732485e-11, 5.5335458979871542e-07, 0.16486662888621498, 0.031383081520829012, 7.2910485559033969e-10, 1.7615471543641539e-08, 1.8102191742955136e-14, 1.0831965510531118e-16, 8.3199349014948443e-12, 6.7000386760674585e-21, 1.2891456834205138e-12, 8.9642443950657419e-18, 3.5191202190620165e-13, 3.6036265681489833e-18, 2.0995300909777028e-15, 8.7229372750865463e-17, 1.9455147722105569e-12, 2.2616535570346702e-17, 1.4266967285467447e-15, 1.1698666235918096e-13, 1.1495082786466755e-10, 9.3749474960635471e-06, 1.2650623043392091e-12, 1.4712284039702634e-10, 2.9431151017534229e-19, 7.7197522395189633e-15, 1.3601068988980202e-14, 5.5616547561280481e-15, 3.9492667770420108e-07, 2.0131859753854623e-14, 2.7265300500762015e-22, 7.7926395442598269e-19, 5.0737193040854094e-12, 5.5246610253527026e-08, 5.3842711112536661e-14, 0.63488946687261916, 0.0, 3.8307525770761958e-26, 2.2314652554820943e-23, 6.6224155161212798e-18, 7.2793822488883506e-15, 0.0, 
2.3897959183673469, 1333.1945259602223, 0.29733286921957963, 1.122292634108081e-06, 2.1101407649485937e-14, 3.58588892678814e-15, 5.9317363742363308e-09, 0.10396266524434188, 2.3343109225401403e-18, 3.9658200260720143e-16, 4.1120835454684898e-23, 4.5637965155416394e-21, 2.1925428181339894e-16, 3.5208083244559471e-18, 8.9609200173104169e-11, 1.2006737399643935e-06, 0.16941729118183432, 0.031238969710247994, 5.3102553703347996e-10, 1.915539722017425e-08, 1.5978227471814548e-14, 8.9268842086119608e-17, 1.2050350457278619e-11, 4.3598366247264451e-21, 1.9693272819848642e-12, 1.1957203322520769e-17, 8.8699450634044826e-13, 7.9577911838744921e-18, 7.8369984357459512e-15, 7.1871783434869663e-17, 2.859030761610752e-12, 2.4179628986106012e-17, 4.4481740444554435e-16, 5.0107027241207392e-14, 7.6182203011728672e-11, 1.1488212996306135e-05, 7.0289817002531734e-13, 5.7464577970132273e-11, 6.4477179150582707e-20, 3.0435233959473947e-15, 5.2820431912878245e-15, 3.037576002892016e-15, 4.6762074046615631e-07, 1.8518415806782961e-14, 1.415361817553793e-22, 4.0569341709085525e-19, 4.1720493499265568e-12, 5.8533265455768193e-08, 3.0072323656175627e-14, 0.63140699525418398, 0.0, 1.4764066412696857e-25, 1.4600066491795246e-22, 8.4349829589075275e-18, 1.526066541378536e-14, 0.0, 
