z (m), u (m/s), V (1/s), T (K), rho (kg/m3), H2, H, O, O2, OH, H2O, HO2, H2O2, N, NH, NH2, NH3, NNH, NO, NO2, N2O, HNO, N2, 
0.0249805856209, 13.9725009137, -1.19427703181e-202, 2031.06952345, 0.14223729030755289, 0.0347375732572, 0.0171084843789, 0.00524682040198, 0.0184704500221, 0.0145684297697, 0.279329528769, 8.43044483707e-06, 4.59675176401e-07, 1.71837961208e-08, 7.7446147576e-09, 3.67948850997e-10, 2.4647540784e-10, 2.59397298437e-08, 2.25120700695e-05, 2.30919401092e-09, 7.87642643062e-08, 3.11970884526e-09, 0.630507175536, 
0.0251067991871, 14.1107250109, -1.19428878192e-202, 2054.55899555, 0.14084373226895489, 0.0338421568755, 0.015753233469, 0.00489480228902, 0.0177974842734, 0.0144695954455, 0.281659383869, 7.78671066034e-06, 4.23521553275e-07, 1.67628468076e-08, 7.16147043886e-09, 3.77905390455e-10, 2.65427647624e-10, 2.4304758697e-08, 2.38578413291e-05, 2.46390436385e-09, 7.98130862136e-08, 3.1284698871e-09, 0.631551141427, 
0.0252330127533, 14.2315551487, -1.19429723799e-202, 2075.19802423, 0.13964770781037408, 0.0329998452141, 0.0145921028599, 0.00458598081592, 0.0171976554553, 0.0143481879552, 0.283764282602, 7.24034498884e-06, 3.94708208736e-07, 1.65698671091e-08, 6.66258370209e-09, 3.86092519234e-10, 2.83228767763e-10, 2.28534286938e-08, 2.51234460464e-05, 2.61686235749e-09, 8.08362120831e-08, 3.13297938483e-09, 0.632479053257, 
0.0253592263195, 14.3382997953, -1.1943032637e-202, 2093.51351088, 0.13860787311562703, 0.0322076907432, 0.0135861301751, 0.00431302763365, 0.0166582584808, 0.0142120668967, 0.285678682033, 6.77084428659e-06, 3.711934807e-07, 1.65362476106e-08, 6.23371159917e-09, 3.93033201864e-10, 3.00157696504e-10, 2.15577540194e-08, 2.63263520417e-05, 2.76926130307e-09, 8.18417944114e-08, 3.13524778403e-09, 0.633310542881, 
0.0254854398857, 14.4334460357, -1.19432235525e-202, 2109.90377003, 0.13769398313835654, 0.0314625210583, 0.0127063609372, 0.00407016041213, 0.0161695891885, 0.0140667725262, 0.287429599145, 6.36314964861e-06, 3.5162432054e-07, 1.66126538767e-08, 5.86323437576e-09, 3.99107271753e-10, 3.16427097501e-10, 2.03950797713e-08, 2.74794121511e-05, 2.92185622179e-09, 8.28345623979e-08, 3.13655406019e-09, 0.634060670067, 
0.0256116534519, 14.5188976445, -1.19433360194e-202, 2124.6750375, 0.13688341725261438, 0.0307612914014, 0.0119308955082, 0.00385281815518, 0.0157241018697, 0.013916237923, 0.289038454785, 6.00599144255e-06, 3.35072888438e-07, 1.67645075976e-08, 5.54182258568e-09, 4.04595578026e-10, 3.32207879445e-10, 1.93470895052e-08, 2.85921883929e-05, 3.07511527594e-09, 8.38168549912e-08, 3.13772666095e-09, 0.634741134685, 
0.0257378670181, 14.5961041523, -1.19433859022e-202, 2138.06159432, 0.13615921989687668, 0.0301013039361, 0.0112430205852, 0.00365741209015, 0.0153159716032, 0.01376332859, 0.290522040352, 5.69086505238e-06, 3.20888175849e-07, 1.69670922091e-08, 5.26200592244e-09, 4.09703108748e-10, 3.47631197643e-10, 1.83990734284e-08, 2.96717855267e-05, 3.22928856042e-09, 8.47892361561e-08, 3.1393270783e-09, 0.635361106761, 
0.0258640805843, 14.6660528615, -1.19433875983e-202, 2150.22586515, 0.13550968103128108, 0.0294803131367, 0.0106300923051, 0.00348120869758, 0.014941216059, 0.0136101762537, 0.291892530957, 5.41157589561e-06, 3.08616420285e-07, 1.7201238071e-08, 5.01784314119e-09, 4.14559809286e-10, 3.6276840112e-10, 1.75394719258e-08, 3.07231669598e-05, 3.38442578136e-09, 8.57507794328e-08, 3.14180499735e-09, 0.635927886418, 
0.0261165077168, 14.7847965928, -1.1943079868e-202, 2171.01431284, 0.13442110120396911, 0.0283550965866, 0.00960238229109, 0.00318205940857, 0.0142927642675, 0.0133129332417, 0.294298869733, 4.94929181293e-06, 2.88853781301e-07, 1.76967177728e-08, 4.62235702592e-09, 4.236214184e-10, 3.91867055283e-10, 1.60648580605e-08, 3.2742490921e-05, 3.69534115301e-09, 8.76260369128e-08, 3.15180195039e-09, 0.636917780162, 
0.0263689348492, 14.8864365865, -1.19425828123e-202, 2188.88769854, 0.13350310766631754, 0.0273379809784, 0.00874890956577, 0.00292927870041, 0.0137264391908, 0.0130236328826, 0.296418653956, 4.56825996103e-06, 2.73004421709e-07, 1.82116505805e-08, 4.30944653485e-09, 4.32705236049e-10, 4.20931654446e-10, 1.48094238999e-08, 3.46961469574e-05, 4.0118866972e-09, 8.94711527697e-08, 3.16459212988e-09, 0.637775432483, 
0.0266213619816, 14.9745221238, -1.19418666992e-202, 2204.43671308, 0.13271761028280182, 0.0264145883515, 0.00803014668837, 0.00271328358683, 0.0132266389772, 0.0127456486323, 0.298302199517, 4.24939239199e-06, 2.59990131633e-07, 1.87156811173e-08, 4.05952649712e-09, 4.42112630055e-10, 4.50340675844e-10, 1.37299274723e-08, 3.65968925875e-05, 4.33369797751e-09, 9.12852827106e-08, 3.18028721849e-09, 0.638526251774, 
0.026873789114, 15.0516597165, -1.1941092691e-202, 2218.09723724, 0.13203728723021421, 0.0255732739197, 0.0074177244905, 0.00252692662024, 0.0127817492437, 0.0124806448582, 0.299987787838, 3.97910663314e-06, 2.49100484711e-07, 1.91922044889e-08, 3.85816860199e-09, 4.51968565888e-10, 4.80290267921e-10, 1.27937581377e-08, 3.84531283006e-05, 4.66007672854e-09, 9.30630086459e-08, 3.19870295363e-09, 0.639189073996, 
0.0271262162465, 15.1198000739, -1.19399752172e-202, 2230.19600457, 0.13144208719010017, 0.0248048221027, 0.00689097778487, 0.00236485683854, 0.0123829219252, 0.012229398592, 0.301504722238, 3.74754952199e-06, 2.39850756378e-07, 1.9633433341e-08, 3.69478074357e-09, 4.62310242003e-10, 5.1087632098e-10, 1.19762633515e-08, 4.02705010278e-05, 4.99011889549e-09, 9.47974176136e-08, 3.21958394699e-09, 0.639777903333, 
0.0273786433789, 15.1803204498, -1.19388765951e-202, 2240.96444845, 0.13091792436351576, 0.0241026539996, 0.00643504952357, 0.00222317200956, 0.0120238496235, 0.0119924557497, 0.302873936775, 3.5476962631e-06, 2.31910357175e-07, 2.00356897459e-08, 3.56160472899e-09, 4.73099119095e-10, 5.42064808468e-10, 1.12593220039e-08, 4.20523878939e-05, 5.32257990983e-09, 9.64789704354e-08, 3.24276743893e-09, 0.640302909409, 
0.0278834976437, 15.279169595, -1.19366879224e-202, 2258.65959704, 0.13007072140660336, 0.0228934211313, 0.00570668317287, 0.00199471327897, 0.0114258159059, 0.0115715190214, 0.305177528895, 3.23118585268e-06, 2.19382848398e-07, 2.06945383043e-08, 3.36669055351e-09, 4.94969867518e-10, 6.0408877331e-10, 1.00947771425e-08, 4.54976174469e-05, 5.98327893556e-09, 9.96009044348e-08, 3.29771012626e-09, 0.641181226271, 
0.0283883519086, 15.3610812825, -1.2121962551e-202, 2273.37547728, 0.12937693953236337, 0.0218478915829, 0.00512705948813, 0.00181043620695, 0.0109203595367, 0.0111934910215, 0.307133526409, 2.98011526244e-06, 2.094504743e-07, 2.12256981812e-08, 3.2284187335e-09, 5.17857655516e-10, 6.68256136692e-10, 9.15131848902e-09, 4.88369838214e-05, 6.64876795703e-09, 1.0252474493e-07, 3.35572231927e-09, 0.641915061884, 
0.0288932061734, 15.4299523969, -1.23927075506e-202, 2285.78585056, 0.12879930611949508, 0.0209368958876, 0.00465738483776, 0.00165945835164, 0.0104878826502, 0.010854425128, 0.30881248442, 2.77693378199e-06, 2.01391785779e-07, 2.16477099463e-08, 3.12859995653e-09, 5.41382684737e-10, 7.34206794904e-10, 8.37558720104e-09, 5.20799784479e-05, 7.31455423686e-09, 1.05247176624e-07, 3.41578500252e-09, 0.642536260016, 
0.0293980604383, 15.4885520621, -1.26782702614e-202, 2296.37236288, 0.12831186310163803, 0.0201379777277, 0.00427100890282, 0.00153409881606, 0.0101142049156, 0.0105501799128, 0.310266540256, 2.60974783142e-06, 1.94732071089e-07, 2.19792673488e-08, 3.05531962663e-09, 5.65138252723e-10, 8.01340429216e-10, 7.72965961242e-09, 5.52342634045e-05, 7.97684974448e-09, 1.07765493476e-07, 3.47714273376e-09, 0.643067797376, 
0.0299029147031, 15.5389071462, -1.29462158908e-202, 2305.48937579, 0.1278959349231919, 0.019433448055, 0.00394908276781, 0.00142881865409, 0.00978869714073, 0.0102768655091, 0.311535256297, 2.47024028417e-06, 1.89145609202e-07, 2.22373635948e-08, 3.00069174651e-09, 5.88787006561e-10, 8.69048009465e-10, 7.18596445199e-09, 5.83065269098e-05, 8.63267242302e-09, 1.10082129255e-07, 3.53928457922e-09, 0.643526709527, 
0.0304077689679, 15.5825389279, -6.13424020751e-202, 2313.40401247, 0.12753771279560816, 0.0188091772189, 0.0036779280284, 0.0013395325497, 0.00950320000429, 0.0100309762944, 0.312649276319, 2.35243599061e-06, 1.84401093661e-07, 2.24365774891e-08, 2.95940858949e-09, 6.1206703386e-10, 9.36763617211e-10, 6.72402807622e-09, 6.13028598991e-05, 9.27976574446e-09, 1.12203681453e-07, 3.60188511042e-09, 0.643925911134, 
0.0309126232328, 15.6206146887, -1.28889970267e-201, 2320.32183122, 0.12722674033468032, 0.0182537875419, 0.00344740971514, 0.00126316969246, 0.00925132409015, 0.00980942142539, 0.313632721891, 2.25194357373e-06, 1.80329653467e-07, 2.25890857976e-08, 2.92784984255e-09, 6.34785043607e-10, 1.00398574248e-09, 6.3283850877e-09, 6.42289194189e-05, 9.916479682e-09, 1.14139438251e-07, 3.6647562993e-09, 0.644275343247, 
0.0314174774976, 15.6540471726, -2.3551447679e-201, 2326.40334311, 0.12695493697099144, 0.0177582290732, 0.00324993537676, 0.00119739690608, 0.00902798841344, 0.00960955439087, 0.31450467325, 2.16548435933e-06, 1.76805670308e-07, 2.27050381465e-08, 2.90354350589e-09, 6.56806873779e-10, 1.07027990331e-09, 5.98727107993e-09, 6.70899661192e-05, 1.05415826361e-08, 1.15899695346e-07, 3.72782875241e-09, 0.644582626842, 
0.0319223317625, 15.6835275978, -3.47018592712e-201, 2331.76882208, 0.12671622429318774, 0.0173160571574, 0.00307999863714, 0.00114049877052, 0.00882932222623, 0.00942939737508, 0.315279229448, 2.09067021154e-06, 1.73738069231e-07, 2.27930180125e-08, 2.8848681109e-09, 6.78025470137e-10, 1.13519428994e-09, 5.69209315317e-09, 6.98902688762e-05, 1.11537418035e-08, 1.174924171e-07, 3.79119917427e-09, 0.644853176088, 
0.0329320402922, 15.7306538995, -3.93377394304e-201, 2340.3772938, 0.12633648448911666, 0.0165891004828, 0.00281395406332, 0.0010510652208, 0.00850750683863, 0.00913105172551, 0.316538042551, 1.97306438283e-06, 1.68875179104e-07, 2.29044173896e-08, 2.86058306462e-09, 7.16421399805e-10, 1.25513796944e-09, 5.22673435304e-09, 7.52880377836e-05, 1.2322253444e-08, 1.20136657256e-07, 3.92081246721e-09, 0.645291679797, 
0.0339417488219, 15.768735132, -4.00686828647e-201, 2347.3450934, 0.12603128680180103, 0.0159896621425, 0.00260600436083, 0.000980692647093, 0.0082440202317, 0.00888215143139, 0.317567899549, 1.8802334694e-06, 1.64995396585e-07, 2.29659569454e-08, 2.84574873542e-09, 7.51610975393e-10, 1.3681502829e-09, 4.86026132046e-09, 8.05106098086e-05, 1.34476973026e-08, 1.22326715133e-07, 4.04995616237e-09, 0.645646841183, 
0.0349514573516, 15.7998159731, -4.0133854035e-201, 2353.03934062, 0.12578328330321348, 0.0154923522687, 0.00244109447378, 0.000924580794775, 0.00802644768356, 0.0086738157639, 0.318416944599, 1.80586831061e-06, 1.61855773378e-07, 2.29990081356e-08, 2.83737086245e-09, 7.8372748075e-10, 1.47363455155e-09, 4.56788812019e-09, 8.55828595315e-05, 1.45317090716e-08, 1.24137243826e-07, 4.17913027213e-09, 0.645937038322, 
0.0359611658812, 15.825380005, -4.01316272111e-201, 2357.72552074, 0.12558003035752971, 0.0150786457646, 0.00230896448452, 0.000879398549482, 0.00784565506727, 0.008499135617, 0.319120369786, 1.74564911766e-06, 1.59289155974e-07, 2.30179767294e-08, 2.83377490959e-09, 8.12950911438e-10, 1.57121512809e-09, 4.33249596729e-09, 9.05258056707e-05, 1.55765520561e-08, 1.25629876308e-07, 4.3088486364e-09, 0.646175221904, 
0.0379805829406, 15.8616305135, -4.01323282719e-201, 2364.39116808, 0.12529293610176631, 0.0144783428703, 0.0021255857212, 0.000816441599313, 0.00758538149854, 0.00824428001201, 0.320131966582, 1.6611566223e-06, 1.5564369513e-07, 2.30535534356e-08, 2.83872427908e-09, 8.61429448896e-10, 1.73407717272e-09, 4.00401821833e-09, 0.000100026914311, 1.75333969931e-08, 1.2775139341e-07, 4.57476714035e-09, 0.646515975651, 
0.04, 15.887691065, -4.01333442304e-201, 2369.18858924, 0.12508735391691228, 0.0140404438754, 0.00199758653873, 0.000772229133246, 0.00739535024715, 0.00805668468952, 0.320866243495, 1.60121668556e-06, 1.53020426921e-07, 2.3095311896e-08, 2.85161042149e-09, 9.02521125803e-10, 1.87283435551e-09, 3.77351591371e-09, 0.000109237165974, 1.93952620781e-08, 1.29253070115e-07, 4.84256021308e-09, 0.646760284631, 
0.04375, 15.9162313912, -4.01637834356e-201, 2374.45737682, 0.12486298368939966, 0.0135511899376, 0.00186020486216, 0.000724488830715, 0.00718219777164, 0.00784513794092, 0.32168143893, 1.53571548967e-06, 1.50106317878e-07, 2.32405145482e-08, 2.89295941822e-09, 9.61776438508e-10, 2.06634863812e-09, 3.52491829291e-09, 0.000125708229886, 2.26232941511e-08, 1.30859764012e-07, 5.35345677812e-09, 0.647027756152, 
0.0475, 15.9333048319, -4.01948354242e-201, 2377.61464169, 0.12472914577214413, 0.0132546702663, 0.00177954243343, 0.000696222812704, 0.00705078389287, 0.00771506949123, 0.322174446718, 1.49636976266e-06, 1.48324112976e-07, 2.34382353888e-08, 2.94445138575e-09, 1.01034819605e-09, 2.21808478854e-09, 3.37836052089e-09, 0.000141774304077, 2.57103445172e-08, 1.31784442425e-07, 5.8706415623e-09, 0.647185649033, 
0.05125, 15.9435885338, -4.02719779412e-201, 2379.52012174, 0.12464867108188019, 0.0130742682256, 0.00173122674807, 0.000679121186854, 0.00696835513643, 0.00763439161786, 0.322474691107, 1.47221923399e-06, 1.47211240146e-07, 2.36790509262e-08, 3.00280458645e-09, 1.0520793399e-09, 2.34101472367e-09, 3.29033656451e-09, 0.000157574058719, 2.87004718023e-08, 1.32318902642e-07, 6.39421815261e-09, 0.64727855171, 
0.055, 15.9497866344, -4.03452742275e-201, 2380.67180113, 0.1246002183992722, 0.0129644976268, 0.00170191364085, 0.000668597728808, 0.00691563955195, 0.00758384463297, 0.322658193374, 1.45711031762e-06, 1.46501629223e-07, 2.39507083624e-08, 3.06574857307e-09, 1.08947571945e-09, 2.44477046253e-09, 3.23682191704e-09, 0.00017319307967, 3.16233931452e-08, 1.3262592138e-07, 6.92302853168e-09, 0.647332311794, 
0.05875, 15.953501676, -4.03640246578e-201, 2381.36513759, 0.12457119475728304, 0.0128979430966, 0.0016839766307, 0.000662019286898, 0.00688107901008, 0.00755176412203, 0.322770458195, 1.44746072752e-06, 1.46037595705e-07, 2.42430229415e-08, 3.13170744324e-09, 1.12413683825e-09, 2.53602804432e-09, 3.20401180957e-09, 0.000188684132157, 3.4498763607e-08, 1.32798262545e-07, 7.45564326367e-09, 0.647362273036, 
0.0625, 15.9556982913, -4.03767496487e-201, 2381.77810511, 0.12455404017613292, 0.0128579272224, 0.00167293154472, 0.000657833389579, 0.00685766290246, 0.00753103636426, 0.322839047929, 1.44113749568e-06, 1.45724075357e-07, 2.45485625753e-08, 3.19959926533e-09, 1.15706781109e-09, 2.61922597894e-09, 3.18376187539e-09, 0.000204079693175, 3.73395082387e-08, 1.32889994057e-07, 7.99074595994e-09, 0.647377681164, 
0.06625, 15.9569628415, -4.03805931734e-201, 2382.01893426, 0.12454416681759591, 0.0128342456212, 0.00166609308399, 0.000655108874175, 0.00684110916379, 0.00751730267346, 0.322880781729, 1.43685268565e-06, 1.45503178594e-07, 2.48622031486e-08, 3.26868947954e-09, 1.18889481062e-09, 2.69724611158e-09, 3.1711846476e-09, 0.000219399687999, 4.01541139785e-08, 1.32933209066e-07, 8.52725420448e-09, 0.647384160008, 
0.07, 15.9576539404, -4.03834363427e-201, 2382.1538382, 0.12453877162511476, 0.0128206308767, 0.00166183416831, 0.000653281050651, 0.00682879092957, 0.00750788406805, 0.32290597171, 1.43382176377e-06, 1.45339439937e-07, 2.51805121629e-08, 3.33848366997e-09, 1.22000597669e-09, 2.77193370735e-09, 3.16331482968e-09, 0.000234656278637, 4.29481478068e-08, 1.32947213119e-07, 9.06432965011e-09, 0.647385151123, 
0.073625, 15.9579876439, -4.03884531244e-201, 2382.22246228, 0.12453616682673367, 0.0128133511971, 0.00165921972603, 0.000652036756261, 0.00681936267422, 0.00750130328202, 0.322920661168, 1.43162410702e-06, 1.45214625707e-07, 2.54904929986e-08, 3.40630602183e-09, 1.24963065076e-09, 2.84209024137e-09, 3.1584502062e-09, 0.000249351763623, 4.56331189665e-08, 1.32944179976e-07, 9.58345809216e-09, 0.647382912286, 
0.07725, 15.9581125831, -4.03932165846e-201, 2382.25250839, 0.12453519183478134, 0.0128097450322, 0.00165754257082, 0.000651118841569, 0.00681149085146, 0.00749630265712, 0.322929313349, 1.42988481487e-06, 1.4511081763e-07, 2.58014093432e-08, 3.47428236897e-09, 1.27894293102e-09, 2.91088824876e-09, 3.15529700977e-09, 0.000263998749777, 4.83043651996e-08, 1.32931204864e-07, 1.01021289374e-08, 0.647378684994, 
0.080875, 15.9581071658, -4.03989381377e-201, 2382.25845698, 0.12453523450280128, 0.0128084355722, 0.00165645127264, 0.000650405269025, 0.0068045990328, 0.00749229320681, 0.322934189139, 1.42843324655e-06, 1.45020234261e-07, 2.61123637577e-08, 3.5422762508e-09, 1.3080281677e-09, 2.97876432096e-09, 3.15321376876e-09, 0.000278599608647, 5.09633209054e-08, 1.32912400577e-07, 1.0620034893e-08, 0.647373221855, 
0.0845, 15.9580204002, -4.0403814325e-201, 2382.24935935, 0.12453591225336307, 0.0128085617104, 0.00165572649684, 0.000649819885188, 0.00679832681112, 0.00748890658013, 0.322936702173, 1.42716281559e-06, 1.44938007749e-07, 2.64227697867e-08, 3.61019649917e-09, 1.33693941545e-09, 3.04599573321e-09, 3.15180006024e-09, 0.00029315566075, 5.36109127194e-08, 1.32890325348e-07, 1.11369552294e-08, 0.647366993376, 
0.088125, 15.9578829395, -4.04086630134e-201, 2382.23087697, 0.12453698580794721, 0.0128095846319, 0.00165523119169, 0.000649315117587, 0.00679244875819, 0.0074859123301, 0.322937736804, 1.42600689126e-06, 1.44861091402e-07, 2.67322451844e-08, 3.67798224798e-09, 1.36570952583e-09, 3.11275806226e-09, 3.15080565546e-09, 0.000307667568226, 5.6247730122e-08, 1.32866571843e-07, 1.1652731719e-08, 0.647360293923, 
0.09175, 15.957713963, -4.04125196705e-201, 2382.20655268, 0.12453830544836227, 0.0128111669723, 0.0016548796413, 0.000648861227551, 0.00678682389251, 0.0074831662534, 0.322937846497, 1.42492380496e-06, 1.44787578247e-07, 2.70405402187e-08, 3.74559259703e-09, 1.39435863206e-09, 3.17916190393e-09, 3.15007404677e-09, 0.000322135539095, 5.88741319139e-08, 1.3284213203e-07, 1.21672489524e-08, 0.647353307872, 
0.095375, 15.9575254713, -4.04138084601e-201, 2382.17861159, 0.12453977744659832, 0.0128130946598, 0.00165461795885, 0.00064843970627, 0.00678136635298, 0.00748057866538, 0.322937377957, 1.42388783775e-06, 1.44716299235e-07, 2.73474170697e-08, 3.81298342008e-09, 1.42289191214e-09, 3.24526028218e-09, 3.14950684797e-09, 0.000336556088834, 6.1489714251e-08, 1.32817642479e-07, 1.26802991494e-08, 0.647346154041, 
0.099, 15.9573283212, -4.04092283986e-201, 2382.14911552, 0.12454131588719528, 0.0128151451224, 0.00165441101267, 0.000648047262309, 0.0067761519994, 0.00747814517859, 0.322936561336, 1.42290571111e-06, 1.44648119283e-07, 2.76469035268e-08, 3.87883879656e-09, 1.45076322677e-09, 3.30981023006e-09, 3.14904146341e-09, 0.000350653725329, 6.40449248876e-08, 1.32794321061e-07, 1.31819960282e-08, 0.647339067353, 
0.1, 15.9573278444, 0.0, 2382.14911552, 0.12454131561349371, 0.0128151474878, 0.0016544110087, 0.000648047260757, 0.00677615198317, 0.00747814516067, 0.322936560562, 1.4229057077e-06, 1.44648118936e-07, 2.76469034605e-08, 3.87883878727e-09, 1.45076322329e-09, 3.30981022213e-09, 3.14904145587e-09, 0.000350653724489, 6.40449247341e-08, 1.32794320743e-07, 1.31819959966e-08, 0.647339065802, 
